LOCATION	INDICATOR	SUBJECT	MEASURE	FREQUENCY	TIME	Value	Flag Codes
FIN	CCI	AMPLITUD	LTRENDIDX	M	2005-10	101.1569	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2005-11	101.3305	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2005-12	101.37	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2006-01	101.2447	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2006-02	101.1151	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2006-03	100.8436	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2006-04	100.784	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2006-05	101.0748	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2006-06	101.4029	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2006-07	101.5092	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2006-08	101.5426	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2006-09	101.6587	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2006-10	101.758	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2006-11	101.9163	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2006-12	101.9669	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2007-01	101.9108	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2007-02	101.7754	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2007-03	101.8066	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2007-04	102.0359	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2007-05	102.2265	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2007-06	102.4399	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2007-07	102.527	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2007-08	102.5061	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2007-09	102.3168	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2007-10	101.9768	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2007-11	101.4986	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2007-12	101.116	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2008-01	100.8062	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2008-02	100.5823	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2008-03	100.6429	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2008-04	100.71	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2008-05	100.5588	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2008-06	100.3151	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2008-07	100.0377	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2008-08	99.75761	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2008-09	99.18616	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2008-10	98.20045	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2008-11	97.23244	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2008-12	96.70803	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2009-01	96.71844	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2009-02	96.95316	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2009-03	97.46304	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2009-04	98.17524	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2009-05	98.95208	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2009-06	99.51577	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2009-07	99.8544	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2009-08	100.0677	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2009-09	100.4151	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2009-10	100.7157	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2009-11	100.8882	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2009-12	101.1732	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2010-01	101.3922	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2010-02	101.5498	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2010-03	101.6826	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2010-04	101.8611	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2010-05	101.9888	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2010-06	102.2829	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2010-07	102.6465	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2010-08	102.9433	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2010-09	103.0203	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2010-10	102.8207	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2010-11	102.4436	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2010-12	102.0474	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2011-01	102.0453	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2011-02	102.1594	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2011-03	102.0822	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2011-04	101.8857	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2011-05	101.4622	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2011-06	100.8337	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2011-07	100.144	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2011-08	99.24008	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2011-09	98.49902	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2011-10	98.16191	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2011-11	98.14245	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2011-12	98.31853	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2012-01	98.71091	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2012-02	99.19347	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2012-03	99.5784	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2012-04	99.83891	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2012-05	99.72423	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2012-06	99.15881	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2012-07	98.51621	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2012-08	98.16091	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2012-09	98.02178	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2012-10	97.97012	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2012-11	98.23179	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2012-12	98.66545	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2013-01	99.09231	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2013-02	99.45389	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2013-03	99.56715	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2013-04	99.42256	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2013-05	99.3211	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2013-06	99.40461	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2013-07	99.39336	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2013-08	99.38963	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2013-09	99.43405	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2013-10	99.50932	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2013-11	99.67776	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2013-12	99.8468	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2014-01	99.87357	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2014-02	99.64597	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2014-03	99.44272	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2014-04	99.38744	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2014-05	99.69749	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2014-06	99.96581	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2014-07	99.89722	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2014-08	99.33585	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2014-09	98.81139	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2014-10	98.71284	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2014-11	98.90323	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2014-12	99.20472	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2015-01	99.50401	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2015-02	99.83752	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2015-03	100.1831	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2015-04	100.5131	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2015-05	100.6995	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2015-06	100.5469	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2015-07	100.2442	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2015-08	99.9475	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2015-09	99.56028	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2015-10	99.28004	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2015-11	99.2122	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2015-12	99.2636	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2016-01	99.50608	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2016-02	99.67014	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2016-03	99.97156	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2016-04	100.2649	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2016-05	100.5838	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2016-06	100.9841	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2016-07	101.3157	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2016-08	101.6643	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2016-09	101.9514	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2016-10	102.2225	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2016-11	102.4511	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2016-12	102.6768	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2017-01	102.7773	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2017-02	102.8105	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2017-03	102.9603	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2017-04	103.1164	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2017-05	103.2478	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2017-06	103.3372	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2017-07	103.455	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2017-08	103.6241	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2017-09	103.7928	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2017-10	103.8484	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2017-11	103.8116	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2017-12	103.8044	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2018-01	103.7679	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2018-02	103.7198	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2018-03	103.6091	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2018-04	103.5235	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2018-05	103.4131	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2018-06	103.2671	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2018-07	103.156	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2018-08	103.0137	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2018-09	102.8167	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2018-10	102.4992	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2018-11	102.218	
FIN	CCI	AMPLITUD	LTRENDIDX	M	2018-12	101.8967	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1988-06	97.58627	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1988-07	97.84015	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1988-08	98.07222	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1988-09	98.24102	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1988-10	98.30939	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1988-11	98.33177	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1988-12	98.37353	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1989-01	98.47647	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1989-02	98.6049	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1989-03	98.70924	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1989-04	98.76428	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1989-05	98.83145	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1989-06	99.00378	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1989-07	99.33872	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1989-08	99.68584	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1989-09	99.8192	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1989-10	99.55769	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1989-11	99.09895	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1989-12	98.69573	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1990-01	98.52936	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1990-02	98.52772	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1990-03	98.59261	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1990-04	98.66236	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1990-05	98.70786	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1990-06	98.69941	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1990-07	98.59776	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1990-08	98.39922	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1990-09	98.06653	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1990-10	97.55674	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1990-11	96.98324	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1990-12	96.49557	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1991-01	96.22303	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1991-02	96.13237	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1991-03	96.21093	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1991-04	96.46793	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1991-05	96.76646	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1991-06	96.94036	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1991-07	96.86964	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1991-08	96.68045	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1991-09	96.54755	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1991-10	96.61533	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1991-11	96.8624	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1991-12	97.28176	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1992-01	97.88167	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1992-02	98.51414	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1992-03	98.99035	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1992-04	99.16343	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1992-05	99.16753	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1992-06	99.16351	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1992-07	99.25345	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1992-08	99.40351	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1992-09	99.54897	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1992-10	99.63932	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1992-11	99.68781	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1992-12	99.71772	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1993-01	99.75042	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1993-02	99.81207	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1993-03	99.94559	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1993-04	100.1937	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1993-05	100.5103	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1993-06	100.8452	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1993-07	101.1611	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1993-08	101.4319	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1993-09	101.6153	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1993-10	101.6708	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1993-11	101.6643	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1993-12	101.6724	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1994-01	101.7481	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1994-02	101.8722	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1994-03	102.0157	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1994-04	102.1537	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1994-05	102.2604	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1994-06	102.2926	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1994-07	102.2054	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1994-08	102.0416	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1994-09	101.8402	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1994-10	101.6214	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1994-11	101.4091	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1994-12	101.2344	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1995-01	101.1322	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1995-02	101.1011	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1995-03	101.1601	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1995-04	101.3358	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1995-05	101.5581	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1995-06	101.7411	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1995-07	101.8163	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1995-08	101.8058	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1995-09	101.7311	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1995-10	101.6071	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1995-11	101.5005	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1995-12	101.4953	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1996-01	101.6414	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1996-02	101.8005	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1996-03	101.7728	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1996-04	101.4101	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1996-05	100.9159	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1996-06	100.5699	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1996-07	100.584	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1996-08	100.8106	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1996-09	101.0575	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1996-10	101.1901	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1996-11	101.2145	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1996-12	101.1442	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1997-01	100.9759	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1997-02	100.7601	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1997-03	100.5413	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1997-04	100.3466	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1997-05	100.1766	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1997-06	100.0338	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1997-07	99.92577	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1997-08	99.84125	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1997-09	99.77309	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1997-10	99.71728	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1997-11	99.65576	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1997-12	99.55946	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1998-01	99.39691	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1998-02	99.1778	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1998-03	98.90409	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1998-04	98.57791	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1998-05	98.26383	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1998-06	98.06152	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1998-07	98.06621	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1998-08	98.21749	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1998-09	98.46931	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1998-10	98.81351	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1998-11	99.20272	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1998-12	99.59631	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1999-01	99.96136	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1999-02	100.2692	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1999-03	100.4636	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1999-04	100.4863	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1999-05	100.4155	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1999-06	100.3381	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1999-07	100.3142	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1999-08	100.3493	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1999-09	100.4543	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1999-10	100.6478	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1999-11	100.8867	
NZL	CCI	AMPLITUD	LTRENDIDX	M	1999-12	101.1171	
NZL	CCI	AMPLITUD	LTRENDIDX	M	2000-01	101.2794	
NZL	CCI	AMPLITUD	LTRENDIDX	M	2000-02	101.3212	
NZL	CCI	AMPLITUD	LTRENDIDX	M	2000-03	101.1329	
NZL	CCI	AMPLITUD	LTRENDIDX	M	2000-04	100.6034	
NZL	CCI	AMPLITUD	LTRENDIDX	M	2000-05	99.90598	
NZL	CCI	AMPLITUD	LTRENDIDX	M	2000-06	99.25146	
NZL	CCI	AMPLITUD	LTRENDIDX	M	2000-07	98.80937	
NZL	CCI	AMPLITUD	LTRENDIDX	M	2000-08	98.58635	
NZL	CCI	AMPLITUD	LTRENDIDX	M	2000-09	98.63238	
NZL	CCI	AMPLITUD	LTRENDIDX	M	2000-10	99.02819	
NZL	CCI	AMPLITUD	LTRENDIDX	M	2000-11	99.60346	
NZL	CCI	AMPLITUD	LTRENDIDX	M	2000-12	100.1791	
NZL	CCI	AMPLITUD	LTRENDIDX	M	2001-01	100.63	
NZL	CCI	AMPLITUD	LTRENDIDX	M	2001-02	100.9475	
NZL	CCI	AMPLITUD	LTRENDIDX	M	2001-03	101.1054	
NZL	CCI	AMPLITUD	LTRENDIDX	M	2001-04	101.0597	
NZL	CCI	AMPLITUD	LTRENDIDX	M	2001-05	100.9074	
NZL	CCI	AMPLITUD	LTRENDIDX	M	2001-06	100.7454	
NZL	CCI	AMPLITUD	LTRENDIDX	M	2001-07	100.6359	
NZL	CCI	AMPLITUD	LTRENDIDX	M	2001-08	100.5811	
NZL	CCI	AMPLITUD	LTRENDIDX	M	2001-09	100.5845	
NZL	CCI	AMPLITUD	LTRENDIDX	M	2001-10	100.6564	
NZL	CCI	AMPLITUD	LTRENDIDX	M	2001-11	100.7623	
NZL	CCI	AMPLITUD	LTRENDIDX	M	2001-12	100.8682	
NZL	CCI	AMPLITUD	LTRENDIDX	M	2002-01	100.9531	
NZL	CCI	AMPLITUD	LTRENDIDX	M	2002-02	101.0206	
NZL	CCI	AMPLITUD	LTRENDIDX	M	2002-03	101.0753	
NZL	CCI	AMPLITUD	LTRENDIDX	M	2002-04	101.1159	
NZL	CCI	AMPLITUD	LTRENDIDX	M	2002-05	101.1419	
NZL	CCI	AMPLITUD	LTRENDIDX	M	2002-06	101.1451	
NZL	CCI	AMPLITUD	LTRENDIDX	M	2002-07	101.1161	
NZL	CCI	AMPLITUD	LTRENDIDX	M	2002-08	101.074	
NZL	CCI	AMPLITUD	LTRENDIDX	M	2002-09	101.0384	
NZL	CCI	AMPLITUD	LTRENDIDX	M	2002-10	101.0142	
NZL	CCI	AMPLITUD	LTRENDIDX	M	2002-11	100.9708	
NZL	CCI	AMPLITUD	LTRENDIDX	M	2002-12	100.858	
NZL	CCI	AMPLITUD	LTRENDIDX	M	2003-01	100.6409	
NZL	CCI	AMPLITUD	LTRENDIDX	M	2003-02	100.4053	
NZL	CCI	AMPLITUD	LTRENDIDX	M	2003-03	100.2774	
NZL	CCI	AMPLITUD	LTRENDIDX	M	2003-04	100.3632	
NZL	CCI	AMPLITUD	LTRENDIDX	M	2003-05	100.5794	
NZL	CCI	AMPLITUD	LTRENDIDX	M	2003-06	100.8323	
NZL	CCI	AMPLITUD	LTRENDIDX	M	2003-07	101.065	
NZL	CCI	AMPLITUD	LTRENDIDX	M	2003-08	101.2694	
NZL	CCI	AMPLITUD	LTRENDIDX	M	2003-09	101.444	
NZL	CCI	AMPLITUD	LTRENDIDX	M	2003-10	101.5809	
NZL	CCI	AMPLITUD	LTRENDIDX	M	2003-11	101.6817	
NZL	CCI	AMPLITUD	LTRENDIDX	M	2003-12	101.7307	
NZL	CCI	AMPLITUD	LTRENDIDX	M	2004-01	101.7038	
NZL	CCI	AMPLITUD	LTRENDIDX	M	2004-02	101.6293	
NZL	CCI	AMPLITUD	LTRENDIDX	M	2004-03	101.5332	
NZL	CCI	AMPLITUD	LTRENDIDX	M	2004-04	101.4327	
NZL	CCI	AMPLITUD	LTRENDIDX	M	2004-05	101.3507	
NZL	CCI	AMPLITUD	LTRENDIDX	M	2004-06	101.3233	
NZL	CCI	AMPLITUD	LTRENDIDX	M	2004-07	101.3881	
NZL	CCI	AMPLITUD	LTRENDIDX	M	2004-08	101.5182	
NZL	CCI	AMPLITUD	LTRENDIDX	M	2004-09	101.6911	
NZL	CCI	AMPLITUD	LTRENDIDX	M	2004-10	101.8933	
NZL	CCI	AMPLITUD	LTRENDIDX	M	2004-11	102.0814	
NZL	CCI	AMPLITUD	LTRENDIDX	M	2004-12	102.1908	
NZL	CCI	AMPLITUD	LTRENDIDX	M	2005-01	102.1593	
NZL	CCI	AMPLITUD	LTRENDIDX	M	2005-02	102.0292	
NZL	CCI	AMPLITUD	LTRENDIDX	M	2005-03	101.836	
NZL	CCI	AMPLITUD	LTRENDIDX	M	2005-04	101.5966	
NZL	CCI	AMPLITUD	LTRENDIDX	M	2005-05	101.3605	
NZL	CCI	AMPLITUD	LTRENDIDX	M	2005-06	101.1843	
NZL	CCI	AMPLITUD	LTRENDIDX	M	2005-07	101.1046	
NZL	CCI	AMPLITUD	LTRENDIDX	M	2005-08	101.049	
NZL	CCI	AMPLITUD	LTRENDIDX	M	2005-09	100.9168	
